0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.1510488083071935,-3.9909334475700313,-0.05057200115872758,-0.6010787669039359,1.457598365052375,-0.5138125484548869,-0.3555048564712224,-1.0271710180604896,0.18754050378974535,0.2260964493223721,1.1298262493445188,0.3948684380473065,0.23698389635558964,0.22166690306941436,0.539952713352085,0.2558187588843684,0.3513487956726794,0.28040677355742405,-0.1595767425517921,-5.756834586970288,-0.48843498958808806,-0.9727882505387238,1.0946076667180311,-1.2690329167469363,-0.7552100101680118,-1.781387823933601,-0.2036208640047481,0.5108850125611332,-1.9795760377367775,0.8491053834928689,-0.1915095072162366,1.717894001034772,0.46551634000884945,0.21260047127433634,-0.5618184678065263,0.5406777597117904
0.20096270481990644,-3.8483515758798177,0.0026721826223785163,-0.6573653494218796,1.4354412366732892,-0.4042316149799106,-0.4139331338362104,-1.0167847751648378,0.13687429802678097,0.2593170694692029,1.221540076303785,0.4627098175159366,0.20129649764940927,0.23622270911902238,0.4801476374841993,0.2819295619589883,0.3422197768201682,0.28343112206282367,-0.13367021461180698,-5.751207777795991,-0.4765947627469647,-0.9429501206049269,1.0501294883194405,-1.0523486816196643,-0.9262249384875636,-1.7302170785635866,-0.23634065494965992,0.9106861745740034,-1.9660562496487894,0.9227236607362804,-0.25686474308602103,1.714419958935312,0.3102155300805621,0.162135491938086,-0.568593381917611,0.5543710725868751
0.17460150042489322,-4.124374158473063,-0.05210635149537644,-0.7629160961864674,1.4511561101354662,-0.49857847915762826,-0.38016562726584285,-1.025734783188502,0.1735954707076851,0.34933972352187953,1.207817558731042,0.4312611019535676,0.15689712359864355,0.24042328023659418,0.4281097206433655,0.40488089841960073,0.37095250973986194,0.2771615824982097,-0.4492742683369597,-5.742130227113682,-0.4765947627469647,-1.0865930984907213,1.02471504344493,-1.0463164254331618,-0.9262249384875636,-1.6969235887416725,-0.23634065494965992,1.049815375078588,-1.9572637423778898,0.9227236607362804,-0.4774256776384516,1.7131896239468332,0.1349810888299651,0.6379894407283739,-0.5666080979364014,0.5543710725868751
0.0992965642491829,-3.9993411077602645,-0.07680501641897702,-0.7741136459700793,1.4636323317084288,-0.5128196932461415,-0.16893285818512632,-1.008780602356855,0.21116754338717986,0.49884590824274944,1.1348332626750097,0.3732606907556177,0.18150364307684366,0.24191324521267427,0.3850622383453827,0.52410644551222,0.3297509715163178,0.26310576920686807,-0.7551353052796264,-5.728800343602142,-0.43888995088507343,-1.188477771154054,0.9762295108230973,-0.9774459252811283,-1.012832032719581,-1.6282906454903474,-0.2735475357639626,1.1328855751275086,-1.9461617865250254,0.8734192039932269,-0.4236153446652388,1.7118588480690005,0.21184789026334477,1.2202161515496837,-0.5641479789613902,0.5131962198139024
0.08237634137583495,-3.8558372241675825,-0.0642964438299065,-0.8145751644100161,1.4336393508444902,-0.37542638553217866,0.027193664456942206,-1.0161581734328748,0.16872447199303664,0.5776449693759862,1.2241384641292274,0.34255670692914086,0.2818934100950015,0.2683382422856456,0.34832232909938077,0.7715488108249211,0.34188377299413997,0.2784817885144181,-0.7551353052796264,-5.717677307968199,-0.5929667814262971,-1.3122990202799685,0.9412542005045812,-0.9535428699253823,-1.1579283773943103,-1.571120061087017,-0.30790703493936467,1.1328855751275086,-1.9399999613141308,0.7545592735801763,-0.3574717352383614,1.711458666257878,0.21184789026334477,1.4680101650629025,-0.5571039540913478,0.4438579686986059
-0.03435966108328319,-4.12357092204282,-0.14054659277878315,-0.8954046847255629,1.4579840211600767,-0.32526511351000803,0.010234357291676068,-1.007478539387154,0.14602401671841111,0.5258732554358543,1.2015230086405222,0.2905696543657475,0.31932833534280725,0.2602757749372375,0.41634408074686946,0.8215794473307235,0.36049728937078523,0.2598706046332472,-0.7415005840958044,-5.7016651622243675,-0.6144421363724974,-1.369705553773177,0.9282786084469554,-1.1013144592900037,-1.1579283773943103,-1.5439324304633055,-0.30790703493936467,1.1366023529067724,-1.9304196671804175,0.3657608871427895,-0.35583358489858774,1.711458666257878,0.47002847161235406,1.4680101650629025,-0.5483575160630071,0.43754425220501986
0.05328206214229329,-3.9899636668782583,-0.1297544055238112,-0.8463451110923883,1.4697368969738498,-0.2903982472992038,-0.11114489603777448,-0.9905669921962806,0.15315627305728702,0.5386897068108085,1.126392810372856,0.2630994094456531,0.3775185525702447,0.26186736042760134,0.5025607669818802,0.5473466526544943,0.3294314091184735,0.26208114062439997,-0.5717304343888848,-5.650464052903313,-0.6144421363724974,-1.4370363836019215,0.8991046162678153,-1.1079559050966599,-1.0957850499558421,-1.4857580381158344,-0.29341544615416915,1.249410611533629,-1.8930099579938249,0.11867873770622439,-0.23328563033898023,1.71123643090427,0.629161318172796,1.0228482178283738,-0.5448489253297123,0.5670663319600427
0.2599388184967861,-3.84861623323082,-0.025471154595639554,-0.6830543482716992,1.4324360241738963,-0.2611330115164058,-0.20746196921420584,-1.014441278371202,0.13431975540527466,0.5447348398085572,1.2177679294364854,0.21078809309750077,0.7236916937758442,0.29380391266569095,0.5489865238209581,0.3272771445239601,0.3521918525205755,0.3179053562296726,-0.44798081659778954,-5.585054238401119,-0.44817492015993143,-1.5212325413514458,0.8588910894888154,-1.1079559050966599,-0.8021776855043219,-1.538813235523007,-0.3268614073559428,1.2603716141991381,-1.8686372539444844,0.17369894980465495,1.273495797749362,1.7098579390133857,0.670678256766388,0.4165139712756175,-0.5433950956218497,0.6504680525679931
0.35825113848830287,-4.112429914962773,0.04071314275936615,-0.4197760394550116,1.4569352179207014,-0.30436917408211756,-0.1234360229184385,-1.0087568154922013,0.15236429301912513,0.5467340046448993,1.1900889274450024,0.2099865187924587,1.1899250623560194,0.28047908715415487,0.5654520642451468,0.39137439308089694,0.3727914148370219,0.34449191971507964,-0.2372960599589816,-5.54867678557384,-0.40352894515822507,-1.6559602643007505,0.8378796990341847,-1.2270198394950085,-0.5476543118908895,-1.5788351710433102,-0.35221553093427177,1.2638926673997393,-1.8672349821358714,0.3870296292879671,2.1522206377141617,1.7079094912096893,0.670678256766388,0.9990657152023259,-0.5433950956218497,0.6710204745483327
0.4167323922286563,-3.980319410532708,0.03201512177711875,-0.3377866834797227,1.4598032007483022,-0.36721079226432995,0.05311397116882978,-1.012032748357275,0.2073945022152416,0.5395368203445172,1.1103709432875803,0.28276294626687476,1.2687339469452488,0.29241444763354474,0.5031177703655467,0.4765877108608538,0.37375311413040346,0.3761799788466634,-0.30586313977243695,-5.459516120564148,-0.6176031114414601,-1.6559602643007505,0.7937057431718496,-1.2270198394950085,-0.8135447067164292,-1.6610481695425368,-0.3801926099803064,1.2638926673997393,-1.864424655569854,0.5440689193966445,2.2801298614078562,1.7015503438790502,0.6057687150789927,0.9990657152023259,-0.5446499683394362,0.7254927223899442
0.398549903006469,-3.8405880405797754,0.059603143787468636,-0.1919640007341991,1.410062473358815,-0.28966375719138715,-0.058421439180228164,-1.0664433120638566,0.24360644697382267,0.5128814126447467,1.1909499811091242,0.35716137195430386,1.150984800221812,0.33535861476459833,0.48321637324352434,0.5155447462558768,0.42746134732829166,0.4437102910095645,-0.3525597917663474,-5.345611710048769,-0.675583133381284,-1.5155108023885782,0.7443979661041065,-1.2041319897283773,-1.1822426811735292,-1.7414579229394125,-0.4361174978843493,1.209336661204031,-1.8510867505486999,0.7708825077573178,2.2801298614078562,1.696581551536463,0.24726213118601903,0.9862284739636688,-0.5440021174595316,0.8141774551804072
0.4602290432700354,-4.072751991018202,0.05980351029132487,0.20755392098895298,1.4355218398279341,-0.10391830502252428,-0.020505472428668615,-1.059243933816033,0.3262336916188647,0.44659789469703426,1.1483484991829362,0.4043234459099698,0.9609900656438151,0.32245577164670514,0.4823031882147573,0.449583653036749,0.4645142915582318,0.45148657587133967,-0.3944404469089977,-5.293650889148551,-0.675583133381284,-0.9389745358696965,0.7210592996095582,-1.167429922081233,-1.1822426811735292,-1.7761644134269654,-0.49753495368838896,1.0175473187891024,-1.8418741400300966,0.7708825077573178,2.240725711994962,1.6950498938799248,0.5124267239613285,0.7418958672198741,-0.5440021174595316,0.8779550552536778
0.4393551421697107,-3.9135608234937265,-0.04915055419916593,0.3059505477870021,1.4416626270833732,-0.12108852880301643,0.16906934224362563,-1.0420060700921274,0.39517980245088424,0.4243156671989947,1.0710998092678519,0.3619036682083477,0.7253772512945375,0.3389343450956678,0.4644311373752006,0.38841227861881183,0.4745227201295625,0.481689888979953,-0.3944404469089977,-5.2309174606564905,-0.6653272123134378,-0.5948404321875844,0.6820945615257417,-1.0986292670134647,-0.35670663048120477,-1.8136919425997846,-0.5894917853928267,1.0208212119863769,-1.8028744930192644,0.7211081443156165,1.6295667981342496,1.7044312311201262,0.5124267239613285,1.0640446627807878,-0.5520237835947205,0.9577870967027315
0.23235076244592232,-3.765721374582229,-0.07729927668195871,0.06176786088154742,1.3877681548515945,-0.1598646150406297,0.14519132035055934,-1.1008131095767086,0.3841670290033235,0.3627260460438555,1.151710034383356,0.2674550879339025,0.6200299557920752,0.38314642838583507,0.41300360749107407,0.44017107701580976,0.5116334111711728,0.5462738473716907,-0.3804799561950646,-5.203189853484354,-0.5372314230762432,-0.5739578530570687,0.6453790666649178,-0.9790021983399015,-0.3458210237641623,-1.8165192973799777,-0.5894917853928267,1.0208212119863769,-1.7266514970103197,0.47486232083864977,1.6182291311240353,1.7098658477448307,0.6216240793404431,1.0928151834885655,-0.5272640147469168,0.9791123115566772
0.09985477358926365,-3.9615753088381576,-0.06114857425872292,-0.020168356632669616,1.4170239101326572,-0.09988260682483802,-0.007914388289813213,-1.0853621931744881,0.4042744511853442,0.1704471663135229,1.1154895101838713,0.25284089443603935,0.3969005861110512,0.36200565879286106,0.4779361931414966,0.40798577045981826,0.5300873095891044,0.4944045132052411,-0.21893061176983034,-5.183418324659098,-0.508780771252032,-0.540827523394242,0.6215432045868536,-0.7510648201107148,-0.5897566724061429,-1.821268549617268,-0.5742825848852795,0.5272478715109108,-1.685394261409913,0.31650382922616244,0.9893301674994684,1.718653766502266,0.8431691082257341,1.0928151834885655,-0.47582167729493696,0.9791123115566772
